RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
213.00,"15,573,152.00",Glassman,620.00,France,Female,41.00,9.00,0.00,2.00,0.00,0.00,"88,852.47",0.00
214.00,"15,594,917.00",Miller,676.00,France,Female,34.00,1.00,"63,095.01",1.00,1.00,1.00,"40,645.81",0.00
215.00,"15,785,542.00",Kornilova,572.00,Germany,Male,26.00,4.00,"118,287.01",2.00,0.00,0.00,"60,427.30",0.00
216.00,"15,723,488.00",Watson,668.00,Germany,Male,47.00,7.00,"106,854.21",1.00,0.00,1.00,"157,959.02",1.00
217.00,"15,680,920.00",Marchesi,695.00,France,Male,46.00,7.00,"49,512.55",1.00,1.00,0.00,"133,007.34",0.00
218.00,"15,786,308.00",Millar,730.00,Spain,Female,33.00,9.00,0.00,2.00,0.00,0.00,"176,576.62",0.00
219.00,"15,659,366.00",Shih,807.00,France,Male,43.00,1.00,"105,799.32",2.00,1.00,0.00,"34,888.04",1.00
220.00,"15,774,854.00",Fuller,592.00,France,Male,54.00,8.00,0.00,1.00,1.00,1.00,"28,737.71",1.00
221.00,"15,725,311.00",Hay,726.00,France,Female,31.00,9.00,"114,722.05",2.00,1.00,1.00,"98,178.57",0.00
222.00,"15,787,155.00",Yang,514.00,Spain,Male,30.00,7.00,0.00,1.00,0.00,1.00,"125,010.24",0.00
223.00,"15,727,829.00",McIntyre,567.00,France,Male,42.00,2.00,0.00,2.00,1.00,1.00,"167,984.61",0.00
224.00,"15,733,247.00",Stevenson,850.00,France,Male,33.00,10.00,0.00,1.00,1.00,0.00,"4,861.72",1.00
225.00,"15,568,748.00",Poole,671.00,Germany,Male,45.00,6.00,"99,564.22",1.00,1.00,1.00,"108,872.45",1.00
226.00,"15,699,029.00",Bagley,670.00,France,Male,37.00,4.00,"170,557.91",2.00,1.00,0.00,"198,252.88",0.00
227.00,"15,774,393.00",Ch'ien,694.00,France,Female,30.00,9.00,0.00,2.00,1.00,1.00,"26,960.31",0.00
228.00,"15,676,895.00",Cattaneo,547.00,Germany,Female,39.00,6.00,"74,596.15",3.00,1.00,1.00,"85,746.52",1.00
229.00,"15,637,753.00",O'Sullivan,751.00,Germany,Male,50.00,2.00,"96,888.39",1.00,1.00,0.00,"77,206.25",1.00
230.00,"15,605,461.00",Lucas,594.00,Germany,Female,29.00,3.00,"130,830.22",1.00,1.00,0.00,"61,048.53",0.00
231.00,"15,808,473.00",Ringrose,673.00,France,Male,72.00,1.00,0.00,2.00,0.00,1.00,"111,981.19",0.00
232.00,"15,627,000.00",Freeman,610.00,France,Male,40.00,0.00,0.00,2.00,1.00,0.00,"62,232.60",0.00
233.00,"15,787,174.00",Sergeyev,512.00,France,Female,37.00,1.00,0.00,2.00,0.00,1.00,"156,105.03",0.00
234.00,"15,723,886.00",Fiore,767.00,Germany,Male,20.00,3.00,"119,714.25",2.00,0.00,1.00,"150,135.38",0.00
235.00,"15,704,769.00",Smith,585.00,France,Female,67.00,5.00,"113,978.97",2.00,0.00,1.00,"93,146.11",0.00
236.00,"15,772,896.00",Dumetochukwu,763.00,Germany,Male,42.00,6.00,"100,160.75",1.00,1.00,0.00,"33,462.94",1.00
237.00,"15,711,540.00",Pacheco,712.00,France,Female,29.00,2.00,0.00,1.00,1.00,1.00,"144,375.00",0.00
238.00,"15,764,866.00",Synnot,539.00,Germany,Female,43.00,3.00,"116,220.50",3.00,1.00,0.00,"55,803.96",1.00
239.00,"15,794,056.00",Johnston,668.00,France,Female,46.00,2.00,0.00,3.00,1.00,0.00,"89,048.46",1.00
240.00,"15,795,149.00",Stevens,703.00,France,Male,28.00,2.00,"81,173.83",2.00,0.00,1.00,"162,812.16",0.00
241.00,"15,812,009.00",Grant,662.00,Spain,Male,38.00,4.00,0.00,2.00,1.00,0.00,"136,259.65",0.00
242.00,"15,651,001.00",Tsao,725.00,Germany,Female,39.00,5.00,"116,803.80",1.00,1.00,0.00,"124,052.97",0.00
243.00,"15,813,844.00",Barnes,703.00,France,Male,37.00,8.00,"105,961.68",2.00,0.00,1.00,"74,158.80",0.00
244.00,"15,596,175.00",McIntosh,659.00,Germany,Male,67.00,6.00,"117,411.60",1.00,1.00,1.00,"45,071.09",1.00
245.00,"15,576,269.00",Madison,523.00,Spain,Male,34.00,7.00,0.00,2.00,1.00,0.00,"62,030.06",0.00
246.00,"15,797,219.00",Ifesinachi,635.00,France,Female,40.00,10.00,"123,497.58",1.00,1.00,0.00,"131,953.23",1.00
247.00,"15,685,500.00",Glazkov,772.00,Germany,Male,26.00,7.00,"152,400.51",2.00,1.00,0.00,"79,414.00",0.00
248.00,"15,599,792.00",Dimauro,545.00,France,Female,26.00,1.00,0.00,2.00,1.00,1.00,"199,638.56",0.00
249.00,"15,657,566.00",Wieck,634.00,Germany,Male,24.00,8.00,"103,097.85",1.00,1.00,1.00,"157,577.29",0.00
250.00,"15,772,423.00",Liao,739.00,Germany,Male,54.00,8.00,"126,418.14",1.00,1.00,0.00,"134,420.75",1.00
251.00,"15,628,112.00",Hughes,771.00,Germany,Female,36.00,5.00,"77,846.90",1.00,0.00,0.00,"99,805.99",0.00
252.00,"15,753,754.00",Morrison,587.00,Spain,Female,34.00,1.00,0.00,2.00,1.00,1.00,"97,932.68",0.00
253.00,"15,793,726.00",Matveyeva,681.00,France,Female,79.00,0.00,0.00,2.00,0.00,1.00,"170,968.99",0.00
254.00,"15,694,717.00",Ku,544.00,Germany,Male,37.00,2.00,"79,731.91",1.00,1.00,1.00,"57,558.95",0.00
255.00,"15,665,834.00",Cheatham,696.00,Spain,Male,28.00,8.00,0.00,1.00,0.00,0.00,"176,713.47",0.00
256.00,"15,765,297.00",Yao,766.00,Spain,Male,41.00,0.00,0.00,2.00,0.00,1.00,"34,283.23",0.00
257.00,"15,636,684.00",Kirkland,727.00,France,Male,34.00,10.00,0.00,2.00,1.00,1.00,"198,637.34",0.00
258.00,"15,592,979.00",Rose,671.00,Germany,Female,34.00,6.00,"37,266.67",2.00,0.00,0.00,"156,917.12",0.00
259.00,"15,750,803.00",Jess,693.00,France,Female,30.00,6.00,"127,992.25",1.00,1.00,1.00,"50,457.20",0.00
260.00,"15,607,178.00",Welch,850.00,Germany,Male,38.00,3.00,"54,901.01",1.00,1.00,1.00,"140,075.55",0.00
261.00,"15,713,853.00",Ifeajuna,732.00,Germany,Male,42.00,9.00,"108,748.08",2.00,1.00,1.00,"65,323.11",0.00
262.00,"15,673,481.00",Morton,726.00,Spain,Female,48.00,6.00,"99,906.19",1.00,1.00,0.00,"64,323.24",0.00
263.00,"15,686,776.00",Rossi,557.00,France,Female,32.00,6.00,"184,686.41",2.00,1.00,0.00,"14,956.44",0.00
264.00,"15,673,693.00",Reppert,682.00,France,Female,26.00,0.00,"110,654.02",1.00,0.00,1.00,"111,879.21",0.00
265.00,"15,700,696.00",Kang,738.00,Spain,Male,31.00,9.00,"79,019.80",1.00,1.00,1.00,"18,606.23",0.00
266.00,"15,813,163.00",Ch'iu,531.00,Spain,Female,36.00,9.00,"99,240.51",1.00,1.00,0.00,"123,137.01",0.00
267.00,"15,653,857.00",Wallis,498.00,France,Male,34.00,2.00,0.00,2.00,1.00,1.00,"148,528.24",0.00
268.00,"15,777,076.00",Clark,651.00,France,Male,36.00,7.00,0.00,2.00,1.00,0.00,"13,898.31",0.00
269.00,"15,717,398.00",Fielding,549.00,Spain,Female,39.00,7.00,0.00,1.00,0.00,0.00,"81,259.25",1.00
270.00,"15,799,217.00",Zetticci,791.00,Germany,Female,35.00,7.00,"52,436.20",1.00,1.00,0.00,"161,051.75",0.00
271.00,"15,787,071.00",Dulhunty,650.00,Spain,Male,41.00,9.00,0.00,2.00,0.00,1.00,"191,599.67",0.00
272.00,"15,619,955.00",Bevington,733.00,Germany,Male,34.00,3.00,"100,337.96",3.00,1.00,0.00,"48,559.19",1.00
273.00,"15,796,505.00",Boyle,811.00,Germany,Female,34.00,1.00,"149,297.19",2.00,1.00,1.00,"186,339.74",0.00
274.00,"15,725,166.00",Newton,707.00,France,Male,30.00,8.00,0.00,2.00,1.00,0.00,"33,159.37",0.00
275.00,"15,800,116.00",Bowman,712.00,Germany,Male,28.00,4.00,"145,605.44",1.00,0.00,1.00,"93,883.53",0.00
276.00,"15,758,685.00",Dubinina,706.00,Spain,Female,37.00,7.00,0.00,2.00,1.00,1.00,"110,899.30",0.00
277.00,"15,694,456.00",Toscani,756.00,France,Male,62.00,3.00,0.00,1.00,1.00,1.00,"11,199.04",1.00
278.00,"15,767,339.00",Chiazagomekpere,777.00,France,Female,53.00,10.00,0.00,2.00,1.00,0.00,"189,992.97",0.00
279.00,"15,683,562.00",Allen,646.00,France,Male,35.00,6.00,"84,026.86",1.00,0.00,1.00,"164,255.69",0.00
280.00,"15,782,210.00",K'ung,714.00,France,Male,46.00,1.00,0.00,1.00,1.00,0.00,"152,167.79",1.00
281.00,"15,668,893.00",Wilsmore,782.00,France,Male,39.00,8.00,0.00,2.00,1.00,1.00,"33,949.67",0.00
282.00,"15,669,169.00",Hargreaves,775.00,Spain,Male,29.00,10.00,0.00,2.00,1.00,1.00,"68,143.93",0.00
283.00,"15,643,024.00",Huang,479.00,Germany,Male,35.00,4.00,"138,718.92",1.00,1.00,1.00,"47,251.79",1.00
284.00,"15,699,389.00",Ch'ien,807.00,France,Male,42.00,7.00,"118,274.71",1.00,1.00,1.00,"25,885.72",0.00
285.00,"15,708,608.00",Wallwork,799.00,France,Female,22.00,8.00,"174,185.98",2.00,0.00,1.00,"192,633.85",0.00
286.00,"15,626,144.00",Chu,675.00,France,Male,40.00,7.00,"113,208.86",2.00,1.00,0.00,"34,577.36",0.00
287.00,"15,573,112.00",Kang,602.00,Spain,Male,29.00,5.00,"103,907.28",1.00,1.00,0.00,"161,229.84",0.00
288.00,"15,790,678.00",Davidson,475.00,France,Female,32.00,8.00,"119,023.28",1.00,1.00,0.00,"100,816.29",0.00
289.00,"15,727,556.00",O'Donnell,744.00,Spain,Female,26.00,5.00,"166,297.89",1.00,1.00,1.00,"181,694.44",0.00
290.00,"15,697,307.00",Nnachetam,588.00,Spain,Male,34.00,10.00,0.00,2.00,1.00,0.00,"79,078.91",0.00
291.00,"15,652,266.00",Chidiebele,703.00,Germany,Male,42.00,9.00,"63,227.00",1.00,0.00,1.00,"137,316.32",0.00
292.00,"15,607,098.00",Ahmed,747.00,Spain,Female,41.00,5.00,"94,521.17",2.00,1.00,0.00,"194,926.86",0.00
293.00,"15,655,774.00",Booth,583.00,France,Male,27.00,7.00,0.00,2.00,1.00,0.00,"51,285.49",0.00
294.00,"15,590,241.00",Chuang,750.00,Spain,Female,34.00,9.00,"112,822.26",1.00,0.00,0.00,"150,401.53",1.00
295.00,"15,785,819.00",Shao,681.00,France,Male,38.00,3.00,0.00,2.00,1.00,1.00,"112,491.96",0.00
296.00,"15,723,654.00",Tsao,773.00,France,Male,25.00,2.00,"135,903.33",1.00,1.00,0.00,"73,656.38",0.00
297.00,"15,774,510.00",Tien,714.00,France,Female,31.00,4.00,"125,169.26",1.00,1.00,1.00,"106,636.89",0.00
298.00,"15,684,173.00",Chang,687.00,Spain,Female,44.00,7.00,0.00,3.00,1.00,0.00,"155,853.52",1.00
299.00,"15,650,068.00",Johnson,511.00,France,Male,58.00,0.00,"149,117.31",1.00,1.00,1.00,"162,599.51",0.00
300.00,"15,811,490.00",French,627.00,France,Male,33.00,5.00,0.00,2.00,1.00,1.00,"103,737.82",0.00
301.00,"15,803,976.00",Efremov,694.00,France,Female,31.00,10.00,0.00,2.00,1.00,0.00,"160,990.27",0.00
302.00,"15,682,541.00",Hartley,616.00,Spain,Female,36.00,6.00,"132,311.71",1.00,0.00,0.00,"15,462.84",0.00
303.00,"15,695,699.00",Calabrese,687.00,France,Male,35.00,8.00,0.00,2.00,1.00,0.00,"10,334.05",0.00
304.00,"15,624,188.00",Chiu,712.00,France,Female,33.00,6.00,0.00,2.00,1.00,1.00,"190,686.16",0.00
305.00,"15,812,191.00",Brennan,553.00,France,Male,33.00,4.00,"118,082.89",1.00,0.00,0.00,"94,440.45",0.00
306.00,"15,636,673.00",Onwuatuegwu,667.00,France,Male,31.00,1.00,"119,266.69",1.00,1.00,1.00,"28,257.63",0.00
307.00,"15,594,898.00",Hewitt,731.00,France,Male,43.00,2.00,0.00,1.00,1.00,1.00,"170,034.95",1.00
308.00,"15,660,211.00",Shih,629.00,Germany,Male,35.00,7.00,"156,847.29",2.00,1.00,0.00,"31,824.29",0.00
309.00,"15,773,972.00",Balashov,614.00,France,Male,50.00,4.00,"137,104.47",1.00,1.00,0.00,"127,166.49",1.00
310.00,"15,746,726.00",Doyle,438.00,Germany,Male,31.00,8.00,"78,398.69",1.00,1.00,0.00,"44,937.01",0.00
311.00,"15,712,287.00",Pokrovskii,652.00,France,Female,80.00,4.00,0.00,2.00,1.00,1.00,"188,603.07",0.00
312.00,"15,702,919.00",Collins,729.00,Germany,Male,30.00,6.00,"63,669.42",1.00,1.00,0.00,"145,111.37",0.00
313.00,"15,674,398.00",Russo,642.00,France,Male,38.00,3.00,0.00,2.00,0.00,0.00,"171,463.83",0.00
314.00,"15,797,960.00",Skinner,806.00,Germany,Female,59.00,0.00,"135,296.33",1.00,1.00,0.00,"182,822.50",0.00
315.00,"15,631,868.00",Robertson,744.00,Spain,Male,36.00,2.00,"153,804.44",1.00,1.00,1.00,"87,213.33",0.00
316.00,"15,581,539.00",Atkinson,474.00,Spain,Male,37.00,3.00,0.00,2.00,0.00,0.00,"57,175.32",0.00
317.00,"15,662,736.00",Doyle,559.00,France,Male,49.00,2.00,"147,069.78",1.00,1.00,0.00,"120,540.83",1.00
318.00,"15,666,252.00",Ritchie,706.00,Spain,Male,42.00,9.00,0.00,2.00,1.00,1.00,"28,714.34",0.00
319.00,"15,677,512.00",McEncroe,628.00,Spain,Female,22.00,3.00,0.00,1.00,1.00,0.00,"85,426.28",0.00
320.00,"15,626,114.00",Pearson,429.00,France,Male,24.00,4.00,"95,741.75",1.00,1.00,0.00,"46,170.75",0.00
321.00,"15,810,834.00",Gordon,525.00,Spain,Female,57.00,2.00,"145,965.33",1.00,1.00,1.00,"64,448.36",0.00
322.00,"15,678,910.00",Ts'ai,680.00,France,Female,30.00,8.00,"141,441.75",1.00,1.00,1.00,"16,278.97",0.00
323.00,"15,694,408.00",Lung,749.00,France,Male,40.00,1.00,"139,290.41",1.00,1.00,0.00,"182,855.42",1.00
324.00,"15,585,215.00",Yuan,763.00,France,Female,31.00,4.00,0.00,2.00,0.00,0.00,"50,404.72",0.00
325.00,"15,682,757.00",Pardey,734.00,France,Male,30.00,3.00,0.00,2.00,1.00,0.00,"107,640.25",0.00
326.00,"15,736,601.00",Tai,716.00,France,Male,35.00,4.00,"144,428.87",1.00,1.00,0.00,"134,132.65",0.00
327.00,"15,601,848.00",Scott,594.00,France,Male,35.00,2.00,0.00,2.00,1.00,0.00,"103,480.69",0.00
328.00,"15,736,008.00",Hunter,644.00,France,Female,46.00,9.00,"95,441.27",1.00,1.00,0.00,"108,761.05",1.00
329.00,"15,669,064.00",Mazzanti,671.00,Germany,Male,35.00,1.00,"144,848.74",1.00,1.00,1.00,"179,012.30",0.00
330.00,"15,624,528.00",L?,664.00,Germany,Male,26.00,7.00,"116,244.14",2.00,1.00,1.00,"95,145.14",0.00
331.00,"15,598,493.00",Beach,656.00,France,Male,50.00,7.00,0.00,2.00,0.00,1.00,"72,143.44",0.00
332.00,"15,601,274.00",Hsieh,667.00,Spain,Female,40.00,1.00,"146,502.07",1.00,1.00,0.00,"19,162.89",0.00
333.00,"15,702,669.00",Faulkner,663.00,Germany,Male,44.00,2.00,"117,028.60",2.00,0.00,1.00,"144,680.18",0.00
334.00,"15,728,669.00",Knowles,584.00,Germany,Female,30.00,8.00,"112,013.81",1.00,1.00,0.00,"177,772.03",1.00
335.00,"15,742,668.00",Day,626.00,Spain,Female,37.00,6.00,"108,269.37",1.00,1.00,0.00,"5,597.94",0.00
336.00,"15,697,441.00",Hsueh,485.00,France,Male,29.00,7.00,"182,123.79",1.00,1.00,0.00,"116,828.51",1.00
337.00,"15,740,476.00",Tsao,659.00,Germany,Female,32.00,3.00,"150,923.74",2.00,0.00,1.00,"174,652.51",0.00
338.00,"15,648,064.00",Kennedy,649.00,France,Male,33.00,2.00,0.00,2.00,1.00,0.00,"2,010.98",0.00
339.00,"15,636,624.00",Nwabugwu,805.00,Spain,Female,39.00,5.00,"165,272.13",1.00,1.00,0.00,"14,109.85",1.00
340.00,"15,807,923.00",Young,716.00,Germany,Female,39.00,10.00,"115,301.31",1.00,1.00,0.00,"43,527.40",1.00
341.00,"15,745,844.00",Kerr,642.00,Germany,Female,40.00,6.00,"129,502.49",2.00,0.00,1.00,"86,099.23",1.00
342.00,"15,786,170.00",Tien,659.00,France,Male,31.00,4.00,"118,342.26",1.00,0.00,0.00,"161,574.19",0.00
343.00,"15,681,081.00",Marrero,545.00,Spain,Female,47.00,5.00,0.00,2.00,1.00,1.00,"38,970.14",0.00
344.00,"15,684,484.00",White,543.00,France,Male,22.00,8.00,0.00,2.00,0.00,0.00,"127,587.22",0.00
345.00,"15,785,869.00",Pisano,718.00,France,Female,25.00,7.00,0.00,2.00,1.00,0.00,"30,380.12",0.00
346.00,"15,763,859.00",Brown,840.00,France,Female,43.00,7.00,0.00,2.00,1.00,0.00,"90,908.95",0.00
347.00,"15,658,935.00",Freeman,630.00,Germany,Female,34.00,9.00,"106,937.05",2.00,1.00,0.00,"138,275.01",0.00
348.00,"15,747,358.00",Russell,643.00,Germany,Male,59.00,3.00,"170,331.37",1.00,1.00,1.00,"32,171.79",0.00
349.00,"15,735,203.00",Seleznyov,654.00,Germany,Female,32.00,1.00,"114,510.85",1.00,1.00,1.00,"126,143.23",0.00
350.00,"15,576,256.00",Yusupova,582.00,France,Male,39.00,5.00,0.00,2.00,1.00,1.00,"129,892.93",0.00
351.00,"15,659,420.00",Foley,659.00,Spain,Male,32.00,3.00,"107,594.11",2.00,1.00,1.00,"102,416.84",0.00
352.00,"15,593,365.00",Shih,762.00,Spain,Male,39.00,2.00,"81,273.13",1.00,1.00,1.00,"18,719.67",0.00
353.00,"15,777,352.00",Ikedinachukwu,568.00,Spain,Female,32.00,7.00,"169,399.60",1.00,1.00,0.00,"61,936.22",0.00
354.00,"15,812,007.00",Power,670.00,Spain,Male,25.00,6.00,0.00,2.00,1.00,1.00,"78,358.94",0.00
355.00,"15,625,461.00",Amos,613.00,France,Female,45.00,1.00,"187,841.99",2.00,1.00,1.00,"147,224.27",0.00
356.00,"15,739,438.00",Reed,539.00,France,Male,30.00,0.00,0.00,2.00,1.00,0.00,"160,979.66",0.00
357.00,"15,611,759.00",Simmons,850.00,Spain,Female,57.00,8.00,"126,776.30",2.00,1.00,1.00,"132,298.49",0.00
358.00,"15,661,629.00",Ricci,522.00,Spain,Male,34.00,9.00,"126,436.29",1.00,1.00,0.00,"174,248.52",1.00
359.00,"15,633,950.00",Yen,737.00,France,Male,41.00,1.00,"101,960.74",1.00,1.00,1.00,"123,547.28",0.00
360.00,"15,592,386.00",Campbell,520.00,France,Male,58.00,3.00,0.00,2.00,0.00,1.00,"32,790.02",0.00
361.00,"15,803,716.00",West,706.00,Spain,Male,28.00,3.00,0.00,2.00,0.00,1.00,"181,543.67",0.00
362.00,"15,696,674.00",Robinson,643.00,Germany,Female,45.00,2.00,"150,842.93",1.00,0.00,1.00,"2,319.96",1.00
363.00,"15,706,365.00",Bianchi,648.00,France,Female,50.00,9.00,"102,535.57",1.00,1.00,1.00,"189,543.19",0.00
364.00,"15,745,088.00",Chen,443.00,Germany,Female,29.00,9.00,"99,027.61",2.00,1.00,0.00,"10,940.40",0.00
365.00,"15,676,715.00",Madukaego,640.00,France,Male,68.00,9.00,0.00,2.00,1.00,1.00,"199,493.38",0.00
366.00,"15,613,085.00",Ibrahimova,628.00,Spain,Female,33.00,3.00,0.00,1.00,1.00,1.00,"188,193.25",0.00
367.00,"15,633,537.00",Nolan,540.00,Germany,Female,42.00,9.00,"87,271.41",2.00,1.00,0.00,"172,572.64",0.00
368.00,"15,594,720.00",Scott,460.00,Germany,Female,35.00,8.00,"102,742.91",2.00,1.00,1.00,"189,339.60",0.00
369.00,"15,684,042.00",Blair,636.00,Germany,Male,34.00,2.00,"40,105.51",2.00,0.00,1.00,"53,512.16",0.00
370.00,"15,583,303.00",Monaldo,593.00,France,Female,29.00,2.00,"152,265.43",1.00,1.00,0.00,"34,004.44",0.00
371.00,"15,611,579.00",Sutherland,801.00,Spain,Male,42.00,4.00,"141,947.67",1.00,1.00,1.00,"10,598.29",0.00
372.00,"15,774,696.00",Cole,640.00,Germany,Female,75.00,1.00,"106,307.91",2.00,0.00,1.00,"113,428.77",0.00
373.00,"15,694,506.00",Briggs,611.00,Germany,Male,31.00,0.00,"107,884.81",2.00,1.00,1.00,"183,487.98",0.00
374.00,"15,688,074.00",Gregory,802.00,Germany,Male,31.00,1.00,"125,013.72",1.00,1.00,1.00,"187,658.09",0.00
375.00,"15,759,537.00",Bianchi,717.00,Germany,Male,35.00,7.00,"58,469.37",2.00,1.00,1.00,"172,459.39",0.00
376.00,"15,758,449.00",Angelo,769.00,France,Female,39.00,8.00,0.00,1.00,0.00,1.00,"21,016.00",0.00
377.00,"15,583,456.00",Gardiner,745.00,Germany,Male,45.00,10.00,"117,231.63",3.00,1.00,1.00,"122,381.02",1.00
378.00,"15,667,871.00",Kerr,572.00,Spain,Male,35.00,4.00,"152,390.26",1.00,1.00,0.00,"128,123.66",0.00
379.00,"15,677,371.00",Ko,629.00,Spain,Female,30.00,2.00,"34,013.63",1.00,1.00,0.00,"19,570.63",0.00
380.00,"15,629,677.00",Distefano,687.00,Spain,Female,39.00,2.00,0.00,3.00,0.00,0.00,"188,150.60",1.00
381.00,"15,713,578.00",Farrell,483.00,France,Female,50.00,9.00,0.00,2.00,1.00,1.00,"111,020.24",0.00
382.00,"15,591,509.00",Milano,690.00,France,Male,36.00,7.00,"101,583.11",2.00,1.00,0.00,"123,775.15",0.00
383.00,"15,568,240.00",Ting,492.00,Germany,Female,30.00,10.00,"77,168.87",2.00,0.00,1.00,"146,700.22",0.00
384.00,"15,622,993.00",Boyd,709.00,Germany,Male,28.00,8.00,"124,695.72",2.00,1.00,0.00,"145,251.35",0.00
385.00,"15,689,294.00",Onyemaechi,705.00,Germany,Male,44.00,3.00,"105,934.96",1.00,1.00,0.00,"82,463.69",0.00
386.00,"15,720,910.00",Black,560.00,France,Female,66.00,9.00,0.00,1.00,1.00,1.00,"15,928.49",0.00
387.00,"15,721,181.00",Oliver,611.00,Spain,Male,46.00,6.00,0.00,2.00,1.00,0.00,"45,886.33",0.00
388.00,"15,776,433.00",Greco,730.00,Spain,Male,62.00,2.00,0.00,2.00,1.00,1.00,"186,489.95",0.00
389.00,"15,748,936.00",Whitehead,709.00,Spain,Female,45.00,2.00,0.00,2.00,0.00,1.00,"162,922.65",0.00
390.00,"15,717,225.00",Ikemefuna,544.00,France,Female,21.00,10.00,"161,525.96",2.00,1.00,0.00,"9,262.77",0.00
391.00,"15,685,226.00",Morrison,712.00,Germany,Female,29.00,7.00,"147,199.07",1.00,1.00,1.00,"84,932.40",0.00
392.00,"15,785,611.00",Onyeoruru,752.00,Germany,Male,38.00,3.00,"183,102.29",1.00,1.00,1.00,"71,557.12",0.00
393.00,"15,573,456.00",Cunningham,648.00,Spain,Male,46.00,9.00,"127,209.00",2.00,1.00,0.00,"77,405.95",1.00
394.00,"15,684,548.00",Demidov,556.00,Spain,Male,38.00,8.00,0.00,2.00,0.00,0.00,417.41,1.00
395.00,"15,620,505.00",Celis,594.00,Spain,Female,24.00,0.00,"97,378.54",1.00,1.00,1.00,"71,405.17",0.00
396.00,"15,807,432.00",Cheng,645.00,Germany,Female,37.00,2.00,"136,925.09",2.00,0.00,1.00,"153,400.24",0.00
397.00,"15,584,766.00",Knight,557.00,France,Male,33.00,3.00,"54,503.55",1.00,1.00,1.00,371.05,0.00
398.00,"15,612,187.00",Morin,547.00,Germany,Male,32.00,8.00,"155,726.85",1.00,1.00,0.00,"67,789.99",0.00
399.00,"15,762,218.00",Mills,701.00,France,Female,39.00,9.00,0.00,2.00,0.00,1.00,"145,894.90",0.00
400.00,"15,646,372.00",Outhwaite,616.00,France,Female,66.00,1.00,"135,842.41",1.00,1.00,0.00,"183,840.51",1.00
401.00,"15,690,452.00",Tung,605.00,France,Male,52.00,1.00,"63,349.75",1.00,1.00,0.00,"108,887.44",0.00
402.00,"15,747,795.00",Pai,593.00,Germany,Female,38.00,4.00,"129,499.42",1.00,1.00,1.00,"154,071.27",0.00
403.00,"15,781,589.00",Carpenter,751.00,Spain,Male,52.00,8.00,0.00,2.00,0.00,1.00,"179,291.85",0.00
404.00,"15,732,674.00",Fennell,443.00,Spain,Male,36.00,6.00,"70,438.01",2.00,0.00,1.00,"56,937.43",0.00
405.00,"15,642,291.00",Fontaine,685.00,France,Male,23.00,8.00,0.00,2.00,1.00,1.00,"112,239.03",0.00
406.00,"15,692,761.00",Pratt,718.00,France,Male,36.00,9.00,0.00,1.00,1.00,0.00,"45,909.87",0.00
407.00,"15,578,045.00",Mitchell,538.00,Spain,Female,49.00,9.00,"141,434.04",1.00,0.00,0.00,"173,779.25",1.00
408.00,"15,745,354.00",Franklin,611.00,Spain,Female,37.00,4.00,0.00,2.00,1.00,0.00,"125,696.26",0.00
409.00,"15,701,376.00",K'ung,668.00,Germany,Male,37.00,10.00,"152,958.29",2.00,1.00,1.00,"159,585.61",0.00
410.00,"15,691,625.00",Ko,537.00,Germany,Female,41.00,3.00,"138,306.34",1.00,1.00,0.00,"106,761.47",0.00
411.00,"15,566,594.00",McKenzie,709.00,Spain,Male,23.00,10.00,0.00,2.00,0.00,0.00,"129,590.18",0.00
412.00,"15,760,431.00",Pino,850.00,France,Male,38.00,1.00,0.00,2.00,1.00,1.00,"80,006.65",0.00
413.00,"15,686,302.00",Fisk,745.00,Spain,Female,31.00,3.00,"124,328.84",1.00,1.00,1.00,"140,451.52",0.00
414.00,"15,801,559.00",Chiang,693.00,Germany,Female,41.00,9.00,"181,461.48",3.00,1.00,1.00,"187,929.43",1.00
415.00,"15,810,432.00",Moseley,795.00,Spain,Male,35.00,8.00,0.00,2.00,1.00,0.00,"167,155.36",0.00
416.00,"15,809,616.00",Hsiung,626.00,Spain,Male,26.00,8.00,0.00,2.00,0.00,0.00,"191,420.71",0.00
417.00,"15,720,559.00",Heath,487.00,Germany,Female,61.00,5.00,"110,368.03",1.00,0.00,0.00,"11,384.45",1.00
418.00,"15,695,632.00",Dellucci,556.00,France,Female,39.00,9.00,"89,588.35",1.00,1.00,1.00,"94,898.10",0.00
419.00,"15,659,843.00",Li,643.00,France,Female,46.00,6.00,0.00,2.00,0.00,0.00,"106,781.59",0.00
420.00,"15,615,624.00",De Salis,605.00,France,Female,28.00,6.00,0.00,2.00,0.00,0.00,"159,508.52",0.00
421.00,"15,810,418.00",T'ang,756.00,Germany,Female,60.00,3.00,"115,924.89",1.00,1.00,0.00,"93,524.19",1.00
422.00,"15,716,186.00",Richardson,586.00,France,Female,38.00,2.00,0.00,2.00,1.00,0.00,"87,168.46",0.00
423.00,"15,674,551.00",Fitch,535.00,Germany,Male,40.00,7.00,"111,756.50",1.00,1.00,0.00,"8,128.32",1.00
424.00,"15,622,834.00",Stevenson,678.00,France,Female,35.00,4.00,0.00,1.00,1.00,0.00,"125,518.32",0.00
425.00,"15,566,111.00",Estes,596.00,France,Male,39.00,9.00,0.00,1.00,1.00,0.00,"48,963.59",0.00
